,origin_state,dest_state,month,monthly_pax
10216,NH,WA,9.0,166.95089006362375
10217,NH,WI,3.0,406.5706542626085
10218,NH,WI,4.0,24.197671171438312
10219,NH,WI,5.0,64.86445135548347
10220,NH,WI,6.0,130.9378774730782
10221,NH,WI,7.0,280.60675550125524
10222,NH,WI,8.0,314.4727782479091
10223,NH,WI,9.0,274.92046625083566
10224,NH,WV,3.0,21.80028643513608
10225,NH,WV,4.0,4.069325735992402
10226,NH,WV,5.0,9.791073124406457
10227,NH,WV,6.0,16.13960113960114
10228,NH,WV,7.0,28.491530149219763
10229,NH,WV,8.0,26.034764380692266
10230,NH,WV,9.0,25.473705470087978
10231,NH,WY,3.0,2.668054729327781
10232,NH,WY,7.0,36.905619957154585
10233,NH,WY,8.0,38.93176767373416
10234,NH,WY,9.0,34.16261236911126
10235,NJ,AK,3.0,406.4077317129694
10236,NJ,AK,4.0,53.66564863965632
10237,NJ,AK,5.0,111.45834537029289
10238,NJ,AK,6.0,224.8760059900508
10239,NJ,AK,7.0,443.1890489042983
10240,NJ,AK,8.0,418.8227408823397
10241,NJ,AK,9.0,347.9882102133619
10242,NJ,AL,3.0,1095.383477134857
10243,NJ,AL,4.0,110.22548501475194
10244,NJ,AL,5.0,295.198396116111
10245,NJ,AL,6.0,474.576118869137
10246,NJ,AL,7.0,602.7664704372671
10247,NJ,AL,8.0,682.660260821281
10248,NJ,AL,9.0,704.5732687414519
10249,NJ,AR,3.0,1236.9919009285281
10250,NJ,AR,4.0,51.79016647199843
10251,NJ,AR,5.0,151.57922077606307
10252,NJ,AR,6.0,276.63061275193854
10253,NJ,AR,7.0,442.6751830691816
10254,NJ,AR,8.0,472.7845579518229
10255,NJ,AR,9.0,464.54025897899544
10256,NJ,AZ,3.0,15944.11916225026
10257,NJ,AZ,4.0,666.5322622064166
10258,NJ,AZ,5.0,1561.4599716401463
10259,NJ,AZ,6.0,3002.0077661534374
10260,NJ,AZ,7.0,4457.307559676178
10261,NJ,AZ,8.0,4744.668769440903
10262,NJ,AZ,9.0,5348.023670882919
10263,NJ,CA,3.0,66857.03154905641
10264,NJ,CA,4.0,5286.631429375942
10265,NJ,CA,5.0,12273.541299290086
10266,NJ,CA,6.0,22819.827271333972
10267,NJ,CA,7.0,36524.90369125025
10268,NJ,CA,8.0,39867.894986200736
10269,NJ,CA,9.0,40807.20132254903
10270,NJ,CO,3.0,13437.836057624607
10271,NJ,CO,4.0,889.1198133423396
10272,NJ,CO,5.0,2734.2891367435404
10273,NJ,CO,6.0,6176.59104991412
10274,NJ,CO,7.0,11439.448895263644
10275,NJ,CO,8.0,12944.352607556768
10276,NJ,CO,9.0,12646.198497179586
10277,NJ,FL,3.0,212089.0826448722
10278,NJ,FL,4.0,8220.270787006468
10279,NJ,FL,5.0,25542.885200174056
10280,NJ,FL,6.0,58306.844012819485
10281,NJ,FL,7.0,102724.66192237132
10282,NJ,FL,8.0,97747.33304189143
10283,NJ,FL,9.0,102808.00503573728
10284,NJ,GA,3.0,26394.4824363544
10285,NJ,GA,4.0,2102.654155073484
10286,NJ,GA,5.0,4565.317899124978
10287,NJ,GA,6.0,8682.027945801537
10288,NJ,GA,7.0,20553.868377391907
10289,NJ,GA,8.0,23781.53830670537
10290,NJ,GA,9.0,25074.593315902723
10291,NJ,HI,3.0,4161.368474357515
10292,NJ,HI,4.0,67.1540561733748
10293,NJ,HI,5.0,146.01948015221527
10294,NJ,HI,6.0,316.8264636744099
10295,NJ,HI,7.0,662.6576311439626
10296,NJ,HI,8.0,406.5374714276369
10297,NJ,HI,9.0,260.80489742840035
10298,NJ,IA,3.0,993.0531042915212
10299,NJ,IA,4.0,36.19633664462761
10300,NJ,IA,5.0,154.59245378693132
10301,NJ,IA,6.0,229.21120956844106
10302,NJ,IA,7.0,520.9742472214713
10303,NJ,IA,8.0,533.4243552155648
10304,NJ,IA,9.0,475.601397562964
10305,NJ,ID,3.0,567.1437921600034
10306,NJ,ID,4.0,49.46364218060193
10307,NJ,ID,5.0,151.83645061043347
10308,NJ,ID,6.0,308.69990720896465
10309,NJ,ID,7.0,347.12227258623955
10310,NJ,ID,8.0,381.43209620988165
10311,NJ,ID,9.0,351.4456312038788
10312,NJ,IL,3.0,19390.199964415377
10313,NJ,IL,4.0,886.0511564069124
10314,NJ,IL,5.0,2115.729347052124
10315,NJ,IL,6.0,3778.2194965409644
10316,NJ,IL,7.0,11728.939271723199
10317,NJ,IL,8.0,12747.06562046908
10318,NJ,IL,9.0,13053.995107807723
10319,NJ,IN,3.0,4627.720845454885
10320,NJ,IN,4.0,168.77123221189385
10321,NJ,IN,5.0,634.6284953196412
10322,NJ,IN,6.0,1126.600272468465
10323,NJ,IN,7.0,2398.3691779257524
10324,NJ,IN,8.0,2097.5074260519286
10325,NJ,IN,9.0,2104.123396022319
10326,NJ,KS,3.0,235.25253299151817
10327,NJ,KS,4.0,20.424628348557775
10328,NJ,KS,5.0,68.08026278343768
10329,NJ,KS,6.0,131.49510886800456
10330,NJ,KS,7.0,192.18981937423598
10331,NJ,KS,8.0,207.6581262865048
10332,NJ,KS,9.0,210.15205433925922
10333,NJ,KY,3.0,6416.6907290780655
10334,NJ,KY,4.0,124.50890725928477
10335,NJ,KY,5.0,534.8133262001979
10336,NJ,KY,6.0,960.6777665405173
10337,NJ,KY,7.0,2259.299821101357
10338,NJ,KY,8.0,2107.489255890152
10339,NJ,KY,9.0,2093.2109230084916
10340,NJ,LA,3.0,8884.522290923087
10341,NJ,LA,4.0,187.42796413585853
10342,NJ,LA,5.0,548.718677963157
10343,NJ,LA,6.0,1053.8533579009845
10344,NJ,LA,7.0,2665.8400413153813
10345,NJ,LA,8.0,2661.4996219179193
10346,NJ,LA,9.0,2612.660336766699
10347,NJ,MA,3.0,11547.573194026088
10348,NJ,MA,4.0,54.65291054812446
10349,NJ,MA,5.0,127.8665233958515
10350,NJ,MA,6.0,297.48056605602403
10351,NJ,MA,7.0,1672.6728840470284
10352,NJ,MA,8.0,1507.6349666382118
10353,NJ,MA,9.0,1349.6921493147593
10354,NJ,ME,3.0,1716.255925309725
10355,NJ,ME,4.0,4.061722604695353
10356,NJ,ME,5.0,14.953178711589374
10357,NJ,ME,6.0,20.98509868371527
10358,NJ,ME,7.0,1138.2096126820568
10359,NJ,ME,8.0,1282.621796867959
10360,NJ,ME,9.0,1159.1685904499845
10361,NJ,MI,3.0,7216.384322131566
10362,NJ,MI,4.0,460.4328616707876
10363,NJ,MI,5.0,901.2796441263392
10364,NJ,MI,6.0,1788.287494202873
10365,NJ,MI,7.0,6222.994468036996
10366,NJ,MI,8.0,6901.08107424762
10367,NJ,MI,9.0,6515.924457715387
10368,NJ,MN,3.0,7709.137680924394
10369,NJ,MN,4.0,447.2198936258361
10370,NJ,MN,5.0,897.590143613673
10371,NJ,MN,6.0,1675.189962760491
10372,NJ,MN,7.0,3411.649700762987
10373,NJ,MN,8.0,4130.05064370208
10374,NJ,MN,9.0,3798.2996555349323
10375,NJ,MO,3.0,6004.226640190293
10376,NJ,MO,4.0,243.17117100487766
10377,NJ,MO,5.0,771.881499054805
10378,NJ,MO,6.0,1834.9473299403176
10379,NJ,MO,7.0,2566.9341438999168
10380,NJ,MO,8.0,2566.366188168749
10381,NJ,MO,9.0,2266.6996679313343
10382,NJ,MS,3.0,425.594561808595
10383,NJ,MS,4.0,59.04285854106121
10384,NJ,MS,5.0,134.72590628887335
10385,NJ,MS,6.0,226.23123517006545
10386,NJ,MS,7.0,220.85778116330823
10387,NJ,MS,8.0,248.1458986231891
10388,NJ,MS,9.0,270.9963202135027
10389,NJ,MT,3.0,1694.256592007747
10390,NJ,MT,4.0,60.871924770852196
10391,NJ,MT,5.0,247.93768993467756
10392,NJ,MT,6.0,581.1903852944702
10393,NJ,MT,7.0,1730.3125110078204
10394,NJ,MT,8.0,1775.0058842597296
10395,NJ,MT,9.0,1594.6816047324503
10396,NJ,NC,3.0,30775.491593784944
10397,NJ,NC,4.0,1077.6143856336082
10398,NJ,NC,5.0,3536.6081954284773
10399,NJ,NC,6.0,6175.777418937913
10400,NJ,NC,7.0,16831.316922829967
10401,NJ,NC,8.0,17595.71285167715
10402,NJ,NC,9.0,19142.970225492885
10403,NJ,ND,3.0,223.60119645940375
10404,NJ,ND,4.0,22.67612799671659
10405,NJ,ND,5.0,67.94208235697239
10406,NJ,ND,6.0,89.381789646311
10407,NJ,ND,7.0,259.6944109271552
10408,NJ,ND,8.0,290.01873371278714
10409,NJ,ND,9.0,260.28685536005764
10410,NJ,NE,3.0,1458.5053509128597
10411,NJ,NE,4.0,53.13697769380185
10412,NJ,NE,5.0,163.99341653759336
10413,NJ,NE,6.0,332.86960576860486
10414,NJ,NE,7.0,741.5806148707907
10415,NJ,NE,8.0,743.5766518207859
10416,NJ,NE,9.0,754.8427333084235
10417,NJ,NH,3.0,32.07115801199047
10418,NJ,NM,3.0,800.4594134636407
10419,NJ,NM,4.0,43.64319280737479
10420,NJ,NM,5.0,127.34508934747547
10421,NJ,NM,6.0,289.01171784514975
10422,NJ,NM,7.0,496.413313879532
10423,NJ,NM,8.0,506.412679772767
10424,NJ,NM,9.0,587.174006347701
10425,NJ,NV,3.0,16273.214552608131
10426,NJ,NV,4.0,295.60296072838486
10427,NJ,NV,5.0,944.5945021063665
10428,NJ,NV,6.0,2389.802537165249
10429,NJ,NV,7.0,19127.786789113947
10430,NJ,NV,8.0,20034.947658770558
10431,NJ,NV,9.0,19927.265552115496
10432,NJ,NY,3.0,3478.6593468179763
10433,NJ,NY,4.0,8.800988166301085
10434,NJ,NY,5.0,24.95818383488866
10435,NJ,NY,6.0,46.24082799881026
10436,NJ,NY,7.0,1332.45718437415
10437,NJ,NY,8.0,1362.3851954745776
10438,NJ,NY,9.0,1305.1576201512726
10439,NJ,OH,3.0,8021.235207552033
10440,NJ,OH,4.0,330.97042473197746
10441,NJ,OH,5.0,982.006001345149
10442,NJ,OH,6.0,2187.0235739228738
10443,NJ,OH,7.0,5957.930401394899
10444,NJ,OH,8.0,5858.13358957713
10445,NJ,OH,9.0,5573.9360090279715
10446,NJ,OK,3.0,941.5068707661732
10447,NJ,OK,4.0,76.1261249289796
10448,NJ,OK,5.0,246.55184209900398
10449,NJ,OK,6.0,477.3220329720164
10450,NJ,OK,7.0,606.3794127085787
10451,NJ,OK,8.0,611.4878806390784
10452,NJ,OK,9.0,602.1327066523428
10453,NJ,OR,3.0,4222.306886929349
10454,NJ,OR,4.0,275.65612482591047
10455,NJ,OR,5.0,689.9563535280517
10456,NJ,OR,6.0,1404.3875216460376
10457,NJ,OR,7.0,2084.026375228374
10458,NJ,OR,8.0,2193.3989005724975
10459,NJ,OR,9.0,2002.5747241991282
10460,NJ,PA,3.0,4564.408697434252
10461,NJ,PA,4.0,107.18952527524836
10462,NJ,PA,5.0,402.57251843288583
10463,NJ,PA,6.0,770.2379562918659
10464,NJ,PA,7.0,1492.602062569717
10465,NJ,PA,8.0,1605.3689020209479
10466,NJ,PA,9.0,1552.0290354093358
10467,NJ,PR,3.0,17543.739729869292
10468,NJ,PR,4.0,1048.5459347359024
10469,NJ,PR,5.0,2112.688292748882
10470,NJ,PR,6.0,6008.765772515216
10471,NJ,PR,7.0,21639.469322209043
10472,NJ,PR,8.0,16513.632419531783
10473,NJ,PR,9.0,17076.89825825918
10474,NJ,RI,3.0,364.8466179971969
10475,NJ,SC,3.0,11074.75196882869
10476,NJ,SC,4.0,234.4272287122031
10477,NJ,SC,5.0,1590.078190759654
10478,NJ,SC,6.0,4485.494580528143
10479,NJ,SC,7.0,8397.81901040778
10480,NJ,SC,8.0,8011.636255269506
10481,NJ,SC,9.0,6760.544734322714
10482,NJ,SD,3.0,256.7919849927957
10483,NJ,SD,4.0,21.846729784968296
10484,NJ,SD,5.0,91.78105315449714
10485,NJ,SD,6.0,156.37221706053455
10486,NJ,SD,7.0,378.50978622290313
10487,NJ,SD,8.0,411.37616556290607
10488,NJ,SD,9.0,370.11404821419075
10489,NJ,TN,3.0,9217.258038551885
10490,NJ,TN,4.0,327.4586240048707
10491,NJ,TN,5.0,1309.7567501149028
10492,NJ,TN,6.0,2682.7846258802265
10493,NJ,TN,7.0,5690.073100890667
10494,NJ,TN,8.0,5598.369446074221
10495,NJ,TN,9.0,6021.557453035111
10496,NJ,TT,3.0,28.376162402868623
10497,NJ,TT,4.0,7.0297223308564725
10498,NJ,TT,5.0,15.39890496675792
10499,NJ,TT,6.0,27.57137270238561
10500,NJ,TT,7.0,31.894846617094178
10501,NJ,TT,8.0,32.01962392457695
10502,NJ,TT,9.0,26.08552945832887
10503,NJ,TX,3.0,38879.73513583935
10504,NJ,TX,4.0,2384.629081516591
10505,NJ,TX,5.0,6493.173699417735
10506,NJ,TX,6.0,11142.197219065674
10507,NJ,TX,7.0,18700.528969952447
10508,NJ,TX,8.0,20667.5671610559
10509,NJ,TX,9.0,21991.903868991656
10510,NJ,UT,3.0,6486.865982805863
10511,NJ,UT,4.0,146.9954150866783
10512,NJ,UT,5.0,299.80955414345095
10513,NJ,UT,6.0,563.1950307698709
10514,NJ,UT,7.0,1762.7800371936594
10515,NJ,UT,8.0,2030.9065553481032
10516,NJ,UT,9.0,2046.3134074582379
10517,NJ,VA,3.0,7378.908347980131
10518,NJ,VA,4.0,143.55461911112928
10519,NJ,VA,5.0,384.2910170079662
10520,NJ,VA,6.0,782.1543638809045
10521,NJ,VA,7.0,2327.4172755364157
10522,NJ,VA,8.0,2637.8697773919544
10523,NJ,VA,9.0,2544.71294707163
10524,NJ,VI,3.0,1997.9462858394677
10525,NJ,VI,4.0,62.37922715057448
10526,NJ,VI,5.0,150.83771866957727
10527,NJ,VI,6.0,426.78305417984825
10528,NJ,VI,7.0,1915.82907959349
10529,NJ,VI,8.0,1201.0116961420106
10530,NJ,VI,9.0,663.1592242644991
10531,NJ,VT,3.0,861.075873553821
10532,NJ,WA,3.0,6694.640553666218
10533,NJ,WA,4.0,550.5832951862302
10534,NJ,WA,5.0,1327.7418070434146
10535,NJ,WA,6.0,2581.6748977703555
10536,NJ,WA,7.0,4715.474496035282
10537,NJ,WA,8.0,5018.083288680783
10538,NJ,WA,9.0,4736.442215283935
10539,NJ,WI,3.0,4003.5646964943403
10540,NJ,WI,4.0,128.02525471696782
10541,NJ,WI,5.0,377.1608542044367
10542,NJ,WI,6.0,714.8138910785955
10543,NJ,WI,7.0,1367.5091274417946
10544,NJ,WI,8.0,1584.8395291184113
10545,NJ,WI,9.0,1377.6513434397937
10546,NJ,WV,3.0,128.02550290770807
10547,NJ,WV,4.0,1.7250619069663726
10548,NJ,WV,5.0,10.087314956615238
10549,NJ,WV,6.0,18.18762313641839
10550,NJ,WV,7.0,69.24131777206814
10551,NJ,WV,8.0,60.02940071483563
10552,NJ,WV,9.0,60.72928151309625
10553,NJ,WY,3.0,1466.266835586515
10554,NJ,WY,4.0,24.60054100424638
10555,NJ,WY,5.0,114.00853999576239
10556,NJ,WY,6.0,431.39091899999124
10557,NJ,WY,7.0,1133.6777439300843
10558,NJ,WY,8.0,1211.9214650988833
10559,NJ,WY,9.0,1074.4007909710324
10560,NM,AK,3.0,430.99135469079465
10561,NM,AK,4.0,94.10973503198936
10562,NM,AK,5.0,185.46299453373368
10563,NM,AK,6.0,380.42727043427703
10564,NM,AK,7.0,575.0766271424012
10565,NM,AK,8.0,537.5460670843755
10566,NM,AK,9.0,447.37730577322344
10567,NM,AL,3.0,611.2217000709906
10568,NM,AL,4.0,69.65483812592032
10569,NM,AL,5.0,191.55724385466604
10570,NM,AL,6.0,318.78791801941367
10571,NM,AL,7.0,322.31529218239456
10572,NM,AL,8.0,362.89552124808773
10573,NM,AL,9.0,374.7891865695176
10574,NM,AR,3.0,297.0890918773486
10575,NM,AR,4.0,37.84316759127281
10576,NM,AR,5.0,108.15020090868656
10577,NM,AR,6.0,194.00663150004067
10578,NM,AR,7.0,256.7179068363699
10579,NM,AR,8.0,273.0956447598209
10580,NM,AR,9.0,270.1864484038092
10581,NM,AZ,3.0,7584.135573571803
10582,NM,AZ,4.0,680.2805597379311
10583,NM,AZ,5.0,1554.6739082917534
10584,NM,AZ,6.0,3015.045531970316
10585,NM,AZ,7.0,3261.121212761321
10586,NM,AZ,8.0,3450.798699655758
10587,NM,AZ,9.0,3918.080087582921
10588,NM,CA,3.0,15917.836527748663
10589,NM,CA,4.0,1328.9316641035462
10590,NM,CA,5.0,3242.2780671649057
10591,NM,CA,6.0,6608.790268731544
10592,NM,CA,7.0,7291.210138196279
10593,NM,CA,8.0,7744.346618153848
10594,NM,CA,9.0,7814.4432436498755
10595,NM,CO,3.0,5162.438694815491
10596,NM,CO,4.0,282.4911144682256
10597,NM,CO,5.0,875.8419762947955
10598,NM,CO,6.0,1921.6669092369787
10599,NM,CO,7.0,2405.322325589968
10600,NM,CO,8.0,2721.696589648732
10601,NM,CO,9.0,2662.9810847613016
10602,NM,CT,3.0,307.0721677586258
10603,NM,CT,4.0,24.312926918476485
10604,NM,CT,5.0,67.94950623263905
10605,NM,CT,6.0,147.73756684888446
10606,NM,CT,7.0,265.14753131761336
10607,NM,CT,8.0,259.28305525990993
10608,NM,CT,9.0,215.5694134224767
10609,NM,FL,3.0,5804.899348971747
10610,NM,FL,4.0,421.7104453302947
10611,NM,FL,5.0,1491.3670393052216
10612,NM,FL,6.0,3186.922515364482
10613,NM,FL,7.0,3756.47608150638
10614,NM,FL,8.0,3593.9453922634707
10615,NM,FL,9.0,3669.5785262301483
10616,NM,GA,3.0,1596.6566581136358
10617,NM,GA,4.0,214.58083679071237
10618,NM,GA,5.0,486.3474327991459
10619,NM,GA,6.0,899.0717304101418
10620,NM,GA,7.0,1080.3281568365317
10621,NM,GA,8.0,1226.4888631802005
10622,NM,GA,9.0,1293.1829799832678
10623,NM,HI,3.0,1330.3797554538655
10624,NM,HI,4.0,35.27390978356864
10625,NM,HI,5.0,74.80412225014356
10626,NM,HI,6.0,169.92196796628778
10627,NM,HI,7.0,240.3655406890551
10628,NM,HI,8.0,145.68933908468046
10629,NM,HI,9.0,93.94512022626446
10630,NM,IA,3.0,331.5867100426242
10631,NM,IA,4.0,32.808381466904414
10632,NM,IA,5.0,132.17609325501618
10633,NM,IA,6.0,205.0155252780794
10634,NM,IA,7.0,209.46834644584703
10635,NM,IA,8.0,220.59831286966963
10636,NM,IA,9.0,199.9333406844834
10637,NM,ID,3.0,438.8274297249457
10638,NM,ID,4.0,60.161954461283166
10639,NM,ID,5.0,180.48281383753414
10640,NM,ID,6.0,359.3552317011827
10641,NM,ID,7.0,388.0008192108255
10642,NM,ID,8.0,434.02943477445956
10643,NM,ID,9.0,427.9697460147149
10644,NM,IL,3.0,2125.575358643155
10645,NM,IL,4.0,218.41918668088778
10646,NM,IL,5.0,679.4562164567104
10647,NM,IL,6.0,1432.1245968624014
10648,NM,IL,7.0,1938.469275016798
10649,NM,IL,8.0,1949.5928427093859
10650,NM,IL,9.0,1981.937882273816
10651,NM,IN,3.0,592.8659647713138
10652,NM,IN,4.0,54.80253568528571
10653,NM,IN,5.0,210.30706522123526
10654,NM,IN,6.0,364.89039909347895
10655,NM,IN,7.0,567.7238945427383
10656,NM,IN,8.0,500.35962396655145
10657,NM,IN,9.0,501.9164814907102
10658,NM,KS,3.0,134.16437149741705
10659,NM,KS,4.0,14.38686667141866
10660,NM,KS,5.0,50.16937863648111
10661,NM,KS,6.0,95.44375469210024
10662,NM,KS,7.0,114.18095079836068
10663,NM,KS,8.0,120.13630945148142
10664,NM,KS,9.0,125.68273975015786
10665,NM,KY,3.0,575.0292111548745
10666,NM,KY,4.0,44.28314579353696
10667,NM,KY,5.0,184.34507344701458
10668,NM,KY,6.0,341.37178075944854
10669,NM,KY,7.0,550.0334619096477
10670,NM,KY,8.0,507.9012817002569
10671,NM,KY,9.0,512.0652563900954
10672,NM,LA,3.0,1262.681909509181
10673,NM,LA,4.0,74.92509078553793
10674,NM,LA,5.0,214.40409640478603
10675,NM,LA,6.0,390.670812809676
10676,NM,LA,7.0,711.5715407920314
10677,NM,LA,8.0,720.136317944497
10678,NM,LA,9.0,728.2921412634715
10679,NM,MA,3.0,1251.3892069174858
10680,NM,MA,4.0,84.39730893057111
10681,NM,MA,5.0,196.26711809443822
10682,NM,MA,6.0,449.33557297499067
10683,NM,MA,7.0,745.4539736637928
10684,NM,MA,8.0,670.4340000631146
10685,NM,MA,9.0,604.1120262730926
10686,NM,MD,3.0,1793.0047875123119
10687,NM,MD,4.0,91.06437163876606
10688,NM,MD,5.0,348.7074623580016
10689,NM,MD,6.0,920.2281660032323
10690,NM,MD,7.0,1208.1516708323131
10691,NM,MD,8.0,1143.9434383412174
10692,NM,MD,9.0,1107.9048908264692
10693,NM,ME,3.0,132.18082582488796
10694,NM,ME,4.0,12.70630345946679
10695,NM,ME,5.0,36.32429330182516
10696,NM,ME,6.0,70.96940323870807
10697,NM,ME,7.0,141.0053655242275
10698,NM,ME,8.0,156.9168899542839
10699,NM,ME,9.0,142.0777445214886
10700,NM,MI,3.0,1098.0618162131907
10701,NM,MI,4.0,108.30353862326149
10702,NM,MI,5.0,263.8467231869965
10703,NM,MI,6.0,467.8497381897419
10704,NM,MI,7.0,958.0514826299668
10705,NM,MI,8.0,1049.2588074061052
10706,NM,MI,9.0,982.6897099639278
10707,NM,MN,3.0,1156.3938916817895
10708,NM,MN,4.0,124.00137448907897
10709,NM,MN,5.0,246.77200973960822
10710,NM,MN,6.0,459.22661577131294
10711,NM,MN,7.0,801.7758959385503
10712,NM,MN,8.0,962.1584149323407
10713,NM,MN,9.0,886.0656891291087
10714,NM,MO,3.0,1965.711433864461
10715,NM,MO,4.0,129.29490642706347
10716,NM,MO,5.0,414.38552749071846
10717,NM,MO,6.0,906.3195660822183
10718,NM,MO,7.0,1316.1061657706648
10719,NM,MO,8.0,1320.7688130043748
10720,NM,MO,9.0,1183.1250212249597
10721,NM,MS,3.0,171.76780354164805
10722,NM,MS,4.0,27.754258242605346
10723,NM,MS,5.0,61.137104667511416
10724,NM,MS,6.0,101.10863708988325
10725,NM,MS,7.0,92.99756339241651
10726,NM,MS,8.0,109.2776800469108
10727,NM,MS,9.0,117.72475656067266
10728,NM,MT,3.0,534.8477000844982
10729,NM,MT,4.0,47.694340382700496
10730,NM,MT,5.0,176.94028739030387
10731,NM,MT,6.0,365.3653722269957
10732,NM,MT,7.0,561.0998085766919
10733,NM,MT,8.0,562.0776645444447
10734,NM,MT,9.0,516.8225268788636
10735,NM,NC,3.0,1327.5206567418832
10736,NM,NC,4.0,131.6512817343376
10737,NM,NC,5.0,416.6538730311184
10738,NM,NC,6.0,761.6948452345439
10739,NM,NC,7.0,1207.3443689463497
10740,NM,NC,8.0,1257.745218416207
10741,NM,NC,9.0,1304.9104126374432
10742,NM,ND,3.0,219.74369226084065
10743,NM,ND,4.0,35.42432522262718
10744,NM,ND,5.0,103.57312244310826
10745,NM,ND,6.0,141.00255233426455
10746,NM,ND,7.0,220.48459250041563
10747,NM,ND,8.0,236.78826940015045
10748,NM,ND,9.0,212.72713809943386
10749,NM,NE,3.0,390.61641165976516
10750,NM,NE,4.0,25.122632413688358
10751,NM,NE,5.0,81.37377037028729
10752,NM,NE,6.0,163.5035972160244
10753,NM,NE,7.0,294.64731079822803
10754,NM,NE,8.0,297.8503205903913
10755,NM,NE,9.0,297.50236861138063
10756,NM,NH,3.0,165.1762177069392
10757,NM,NH,4.0,25.36104513064133
10758,NM,NH,5.0,73.25415676959621
10759,NM,NH,6.0,141.3847980997625
10760,NM,NH,7.0,159.5234833123253
10761,NM,NH,8.0,156.6812352715515
10762,NM,NH,9.0,133.7952814161232
10763,NM,NJ,3.0,746.5849499842551
10764,NM,NJ,4.0,56.69861184153277
10765,NM,NJ,5.0,130.08997113205476
10766,NM,NJ,6.0,323.2114170264125
10767,NM,NJ,7.0,557.973540393997
10768,NM,NJ,8.0,740.7791599307573
10769,NM,NJ,9.0,681.2472996752457
10770,NM,NV,3.0,4619.2448426850815
10771,NM,NV,4.0,323.87983855570036
10772,NM,NV,5.0,1031.9638316563683
10773,NM,NV,6.0,2644.156329787931
10774,NM,NV,7.0,3531.5666923403733
10775,NM,NV,8.0,3755.771774889144
10776,NM,NV,9.0,3712.6615327704826
10777,NM,NY,3.0,3380.957798034302
10778,NM,NY,4.0,186.1854489289906
10779,NM,NY,5.0,488.3640804505462
10780,NM,NY,6.0,1225.4504706204632
10781,NM,NY,7.0,1568.0210192371112
10782,NM,NY,8.0,1650.9739160686079
10783,NM,NY,9.0,1631.005064694281
10784,NM,OH,3.0,1036.6001996397883
10785,NM,OH,4.0,108.61381195123222
10786,NM,OH,5.0,323.59674555425346
10787,NM,OH,6.0,697.7894424945143
10788,NM,OH,7.0,737.6184557660974
10789,NM,OH,8.0,727.1668710780663
10790,NM,OH,9.0,705.2146731558362
10791,NM,OK,3.0,581.2448102969751
10792,NM,OK,4.0,58.9072791205262
10793,NM,OK,5.0,192.0555923832092
10794,NM,OK,6.0,369.03712849626453
10795,NM,OK,7.0,415.95309116146296
10796,NM,OK,8.0,420.5862431381609
10797,NM,OK,9.0,413.460665700376
10798,NM,OR,3.0,2089.28165599385
10799,NM,OR,4.0,269.6565945303923
10800,NM,OR,5.0,649.3857162941205
10801,NM,OR,6.0,1330.9576891754873
10802,NM,OR,7.0,1684.4428568862204
10803,NM,OR,8.0,1774.570940828002
10804,NM,OR,9.0,1620.9862022857772
10805,NM,PA,3.0,1294.5522755581069
10806,NM,PA,4.0,141.65946848552747
10807,NM,PA,5.0,428.63096859295985
10808,NM,PA,6.0,789.7095629215125
10809,NM,PA,7.0,1087.6796436432596
10810,NM,PA,8.0,1178.9172216740974
10811,NM,PA,9.0,1073.403134682643
10812,NM,PR,3.0,259.9763507688614
10813,NM,PR,4.0,6.832276078277695
10814,NM,PR,5.0,13.822528105023391
10815,NM,PR,6.0,39.34519581669891
10816,NM,PR,7.0,101.88510776690418
10817,NM,PR,8.0,77.74946042633711
10818,NM,PR,9.0,80.36543180675872
10819,NM,RI,3.0,183.63141038269515
10820,NM,RI,4.0,19.729274320377442
10821,NM,RI,5.0,63.06841159290047
10822,NM,RI,6.0,127.2023140867221
10823,NM,RI,7.0,143.19908000772514
10824,NM,RI,8.0,140.63662060852926
10825,NM,RI,9.0,136.16429938374566
10826,NM,SC,3.0,516.2987121742713
10827,NM,SC,4.0,45.360199461777796
10828,NM,SC,5.0,176.3469637455188
10829,NM,SC,6.0,348.2928367927034
10830,NM,SC,7.0,395.161758567975
10831,NM,SC,8.0,415.2849470852611
10832,NM,SC,9.0,409.5532943467639
10833,NM,SD,3.0,219.40347332282627
10834,NM,SD,4.0,7.763735338503665
10835,NM,SD,5.0,34.630217207095114
10836,NM,SD,6.0,57.60604745440122
10837,NM,SD,7.0,183.49186383782484
10838,NM,SD,8.0,191.55384774891309
10839,NM,SD,9.0,174.95428841326208
10840,NM,TN,3.0,1487.144776012301
10841,NM,TN,4.0,122.77442612843186
10842,NM,TN,5.0,456.26463803136136
10843,NM,TN,6.0,890.9609358402065
10844,NM,TN,7.0,956.8989047333766
10845,NM,TN,8.0,959.0214202545808
10846,NM,TN,9.0,1024.0796750120426
10847,NM,TT,3.0,7.150723285114326
10848,NM,TT,7.0,7.180820335066436
10849,NM,TT,8.0,7.084536876564607
10850,NM,TT,9.0,5.734642788368958
10851,NM,TX,3.0,13990.595848932568
10852,NM,TX,4.0,1134.1131623304009
10853,NM,TX,5.0,3510.314219632704
10854,NM,TX,6.0,6815.572618036892
10855,NM,TX,7.0,8557.63209039831
10856,NM,TX,8.0,9251.719448187738
10857,NM,TX,9.0,9650.648461413946
10858,NM,UT,3.0,1584.7934846985263
10859,NM,UT,4.0,215.7865864228609
10860,NM,UT,5.0,434.7506664657154
